category,defect,sample_id,gt_area,label,s_full,p_rgb,evidence_class,e_rgb_topk,e_depth_topk,e_rgb_mean,e_depth_mean
carrot,crack,carrot/test/crack/005,0.0009613037109375,1,12.18077278137207,0.7726632793573788,RGB-DOMINANT,12.853796732082044,3.78190513550149,9.754103454709306,2.5096389655808515
carrot,crack,carrot/test/crack/006,0.0039215087890625,1,23.06707191467285,0.7041335869748994,RGB-DOMINANT,22.938097316921617,9.638244782217187,16.631322765877847,2.7161847018238476
carrot,crack,carrot/test/crack/007,0.0029296875,1,13.530826568603516,0.5762061949542101,JOINT,14.602038079688556,10.739649724696738,10.15006064438788,3.9877412490658943
carrot,crack,carrot/test/crack/008,0.0032501220703125,1,18.955644607543945,0.7288816112008729,RGB-DOMINANT,19.306919114736473,7.1814955868577135,13.134609386636814,1.602809417617649
carrot,crack,carrot/test/crack/009,0.002197265625,1,17.402191162109375,0.699327194437676,JOINT,18.766324416420343,8.068501779896838,13.111960563425031,4.051917043417562
carrot,crack,carrot/test/crack/010,0.003173828125,1,17.920516967773438,0.6866538628520036,JOINT,17.878953728624474,8.158842036057782,13.794920950754431,3.3719519351021825
carrot,crack,carrot/test/crack/011,0.00152587890625,1,8.699153900146484,0.6355474126620406,JOINT,10.93993270541541,6.273467667100033,8.22208066227746,4.702328685803734
carrot,crack,carrot/test/crack/012,0.002197265625,1,10.500533103942871,0.7539781803195625,RGB-DOMINANT,10.56836619668098,3.4484392209818417,5.4194473057823735,2.1170490120143928
carrot,crack,carrot/test/crack/013,0.0010528564453125,1,6.70125675201416,0.5790432700633268,JOINT,6.701256605914163,4.871723123455654,3.7767609960170487,1.9261799220882785
carrot,crack,carrot/test/crack/014,0.002197265625,1,18.53665542602539,0.6673340035187343,JOINT,19.19016512994317,9.566296194405385,13.800020723565503,3.5247353289884003
carrot,crack,carrot/test/crack/015,0.0015869140625,1,7.921316623687744,0.6233299076975649,JOINT,3.9192816126218197,2.3683695026099527,1.554983876950706,1.3564542167665432
carrot,crack,carrot/test/crack/016,0.0015716552734375,1,8.248456001281738,0.6942672609018149,JOINT,9.476007148363866,4.172924592688989,6.078075941245223,2.781254845159095
carrot,crack,carrot/test/crack/017,0.0012664794921875,1,10.442453384399414,0.750349299261377,RGB-DOMINANT,10.688195065607925,3.556096660631825,6.453805601011024,1.9912273633028625
carrot,crack,carrot/test/crack/018,0.0013275146484375,1,13.751482009887695,0.6637415451959895,JOINT,13.869365893211402,7.026365781042184,11.289190070203206,3.25723599187014
carrot,crack,carrot/test/crack/019,0.002227783203125,1,18.58624839782715,0.6846863952658936,JOINT,18.586247550350798,8.559387289445533,13.068917292276142,4.334298596797942
carrot,crack,carrot/test/crack/020,0.0016632080078125,1,8.778170585632324,0.600567809526273,JOINT,8.868823238452295,5.898572711191096,5.442880187124157,3.5404630037325364
carrot,crack,carrot/test/crack/021,0.001983642578125,1,11.593788146972656,0.5746321199402408,JOINT,12.232414092494535,9.054968031453795,8.505710081666505,3.901000499488609
carrot,crack,carrot/test/crack/022,0.00177001953125,1,10.11977767944336,0.5969117803680134,JOINT,11.070582394633893,7.4758463437917015,8.325909421916702,4.604491450827176
carrot,crack,carrot/test/crack/023,0.001556396484375,1,14.198996543884277,0.6170140147431665,JOINT,15.431895631955722,9.578711333536411,9.315074446012586,5.340763536661155
carrot,crack,carrot/test/crack/024,0.0012359619140625,1,7.527747631072998,0.5647315330968,JOINT,7.11550504337914,5.48429514774627,4.151832365780852,3.7519537206743956
carrot,crack,carrot/test/crack/025,0.0013275146484375,1,6.69732141494751,0.7606741382739425,RGB-DOMINANT,6.9397756500447665,2.183414610002433,2.661613953650252,1.5022599290536818
carrot,cut,carrot/test/cut/000,0.0024566650390625,1,7.858927249908447,0.8099167394411593,RGB-DOMINANT,7.673540136844414,1.8009390944681776,6.008550096438934,1.3318259516548843
carrot,cut,carrot/test/cut/001,0.0020751953125,1,7.880367279052734,0.6087357113034111,JOINT,8.171347199947178,5.252124496357882,3.16302589960994,3.2930239917148576
carrot,cut,carrot/test/cut/002,0.003265380859375,1,8.1381254196167,0.7543479219759097,RGB-DOMINANT,12.833666106945081,4.179259863582088,7.246314870235347,3.514595194732776
carrot,cut,carrot/test/cut/003,0.0028228759765625,1,9.254366874694824,0.618968842835742,JOINT,12.752374298105586,7.850235714884817,7.839277572512959,5.129828564311549
carrot,cut,carrot/test/cut/004,0.00457763671875,1,8.141602516174316,0.601979107793658,JOINT,9.570342354172604,6.327787046480862,7.1937030505396224,4.004118290595788
carrot,cut,carrot/test/cut/005,0.0040435791015625,1,7.211533546447754,0.8087355902778981,RGB-DOMINANT,12.35546113656517,2.9220417659397024,5.9413908084478635,2.2046969492630044
carrot,cut,carrot/test/cut/006,0.00274658203125,1,8.324301719665527,0.7285355961254893,RGB-DOMINANT,9.177410999237892,3.4196540165413776,4.876885132912355,2.262324150553484
carrot,cut,carrot/test/cut/007,0.002410888671875,1,7.281147003173828,0.7871503671909663,RGB-DOMINANT,6.156629205278375,1.6647841799413017,5.300057755239488,1.2395127265001233
carrot,cut,carrot/test/cut/008,0.0050811767578125,1,7.325924396514893,0.6739971316795781,JOINT,10.113574233482396,4.891791641417664,5.922033815079621,3.2848710688380867
carrot,cut,carrot/test/cut/009,0.0010833740234375,1,11.403642654418945,0.6425302992584162,JOINT,11.239171315053646,6.2528764303914555,8.155846808251315,5.128231284802283
carrot,cut,carrot/test/cut/010,0.0028228759765625,1,7.81564474105835,0.7063321874203733,RGB-DOMINANT,8.815544822077086,3.6651891339111495,6.38851780233805,2.3582851927255923
carrot,cut,carrot/test/cut/011,0.00408935546875,1,10.578286170959473,0.5769837437428184,JOINT,12.566952403307425,9.213473757061498,7.443872500870574,4.445684530562937
carrot,cut,carrot/test/cut/012,0.0027008056640625,1,6.819425582885742,0.5971308044720925,JOINT,9.100725056758243,6.140030220761139,5.135763807621794,4.696159732606031
carrot,cut,carrot/test/cut/013,0.0056304931640625,1,9.13917064666748,0.6135686073172092,JOINT,7.088793308799157,4.464589003613888,2.904865287158032,2.997529980721029
carrot,cut,carrot/test/cut/014,0.002410888671875,1,8.067190170288086,0.7617894116124074,RGB-DOMINANT,9.468069766020413,2.960652476509629,5.495714483864668,2.1745870790901844
carrot,cut,carrot/test/cut/015,0.0028533935546875,1,7.4061994552612305,0.7973696169983829,RGB-DOMINANT,5.876581607596462,1.4933766714117567,4.558824971404159,1.0594472198990026
carrot,cut,carrot/test/cut/016,0.0040435791015625,1,18.76043128967285,0.663914755755217,JOINT,18.76043069274478,9.496856656577108,11.854636177754596,7.179192554711934
carrot,cut,carrot/test/cut/017,0.0019378662109375,1,6.949045658111572,0.4826172941774908,JOINT,2.9843606253032195,3.199338505852192,2.393425145096798,2.2866192192040296
carrot,cut,carrot/test/cut/018,0.0024566650390625,1,7.582093238830566,0.7140086130498947,RGB-DOMINANT,8.533081831262693,3.4178680050494243,6.017533181440349,2.500323048946612
carrot,cut,carrot/test/cut/019,0.0029296875,1,9.16566276550293,0.8173254575506731,RGB-DOMINANT,10.64474970116811,2.3791305481298797,5.390387137233804,1.772071288669446
carrot,cut,carrot/test/cut/020,0.0023345947265625,1,8.18890380859375,0.8240823484611153,RGB-DOMINANT,10.013163449697096,2.1375186323948774,5.61868446945873,1.5277398377675746
carrot,cut,carrot/test/cut/021,0.00250244140625,1,7.156094074249268,0.5495863081957829,JOINT,6.726272338703094,5.512518345872403,3.3460622054386384,3.5342511621599844
carrot,cut,carrot/test/cut/022,0.001617431640625,1,14.29947280883789,0.8170763550778344,RGB-DOMINANT,18.08878814412487,4.0496414097757345,11.483355733588192,2.8450904656126594
carrot,cut,carrot/test/cut/023,0.0039520263671875,1,7.99043607711792,0.7225969140318333,RGB-DOMINANT,7.926224436931395,3.0428560565196165,4.70360453857159,2.0038942731259684
carrot,cut,carrot/test/cut/024,0.00152587890625,1,7.914193630218506,0.5256015837277203,JOINT,7.960851531670909,7.185318595155273,5.852990363624875,2.476275100475016
carrot,cut,carrot/test/cut/025,0.00201416015625,1,9.755484580993652,0.6873912168654395,JOINT,10.12287914450917,4.603637879201306,7.530245616594254,3.0259975251138687
carrot,good,carrot/test/good/000,0.0,0,7.544491291046143,0.0,UNCERTAIN,0.0,0.0,0.0,0.0
carrot,good,carrot/test/good/001,0.0,0,6.427536487579346,0.0,UNCERTAIN,0.0,0.0,0.0,0.0
carrot,good,carrot/test/good/002,0.0,0,8.599593162536621,0.0,UNCERTAIN,0.0,0.0,0.0,0.0
carrot,good,carrot/test/good/003,0.0,0,7.8245720863342285,0.0,UNCERTAIN,0.0,0.0,0.0,0.0
carrot,good,carrot/test/good/004,0.0,0,8.59311580657959,0.0,UNCERTAIN,0.0,0.0,0.0,0.0
carrot,good,carrot/test/good/005,0.0,0,5.79779052734375,0.0,UNCERTAIN,0.0,0.0,0.0,0.0
carrot,good,carrot/test/good/006,0.0,0,6.287874698638916,0.0,UNCERTAIN,0.0,0.0,0.0,0.0
carrot,good,carrot/test/good/007,0.0,0,10.882184028625488,0.0,UNCERTAIN,0.0,0.0,0.0,0.0
carrot,good,carrot/test/good/008,0.0,0,10.820271492004395,0.0,UNCERTAIN,0.0,0.0,0.0,0.0
carrot,good,carrot/test/good/009,0.0,0,6.472837924957275,0.0,UNCERTAIN,0.0,0.0,0.0,0.0
carrot,good,carrot/test/good/010,0.0,0,7.103188991546631,0.0,UNCERTAIN,0.0,0.0,0.0,0.0
carrot,good,carrot/test/good/011,0.0,0,7.499607563018799,0.0,UNCERTAIN,0.0,0.0,0.0,0.0
carrot,good,carrot/test/good/012,0.0,0,7.593863487243652,0.0,UNCERTAIN,0.0,0.0,0.0,0.0
carrot,good,carrot/test/good/013,0.0,0,6.332212448120117,0.0,UNCERTAIN,0.0,0.0,0.0,0.0
carrot,good,carrot/test/good/014,0.0,0,9.542728424072266,0.0,UNCERTAIN,0.0,0.0,0.0,0.0
carrot,good,carrot/test/good/015,0.0,0,9.063023567199707,0.0,UNCERTAIN,0.0,0.0,0.0,0.0
carrot,good,carrot/test/good/016,0.0,0,10.058476448059082,0.0,UNCERTAIN,0.0,0.0,0.0,0.0
carrot,good,carrot/test/good/017,0.0,0,10.56200122833252,0.0,UNCERTAIN,0.0,0.0,0.0,0.0
carrot,good,carrot/test/good/018,0.0,0,8.041507720947266,0.0,UNCERTAIN,0.0,0.0,0.0,0.0
carrot,good,carrot/test/good/019,0.0,0,9.34723949432373,0.0,UNCERTAIN,0.0,0.0,0.0,0.0
carrot,good,carrot/test/good/020,0.0,0,7.3838653564453125,0.0,UNCERTAIN,0.0,0.0,0.0,0.0
carrot,good,carrot/test/good/021,0.0,0,9.18112850189209,0.0,UNCERTAIN,0.0,0.0,0.0,0.0
carrot,good,carrot/test/good/022,0.0,0,8.787358283996582,0.0,UNCERTAIN,0.0,0.0,0.0,0.0
carrot,good,carrot/test/good/023,0.0,0,8.546849250793457,0.0,UNCERTAIN,0.0,0.0,0.0,0.0
carrot,good,carrot/test/good/024,0.0,0,7.097831726074219,0.0,UNCERTAIN,0.0,0.0,0.0,0.0
carrot,good,carrot/test/good/025,0.0,0,6.985778331756592,0.0,UNCERTAIN,0.0,0.0,0.0,0.0
carrot,good,carrot/test/good/026,0.0,0,9.866640090942383,0.0,UNCERTAIN,0.0,0.0,0.0,0.0
carrot,hole,carrot/test/hole/000,0.0011138916015625,1,8.230140686035156,0.7341425254771814,RGB-DOMINANT,8.846543835422858,3.2036273428918913,6.297980123268334,2.2505940349373112
carrot,hole,carrot/test/hole/001,0.000762939453125,1,6.584299564361572,0.5500423177090061,JOINT,6.003769996760766,4.911334629597595,4.847463729444368,4.125966943188916
carrot,hole,carrot/test/hole/002,0.000762939453125,1,10.924854278564453,0.7645693020849522,RGB-DOMINANT,12.738268942489476,3.9224420528164927,8.348722748593373,3.0059780387909045
carrot,hole,carrot/test/hole/003,0.000823974609375,1,7.2729105949401855,0.6519631945120508,JOINT,5.995239483597035,3.200431195513711,4.125475478366068,2.4405174062255037
carrot,hole,carrot/test/hole/004,0.00054931640625,1,6.923468112945557,0.6219223921734405,JOINT,4.71060386657625,2.863658298501373,3.227910188750586,2.330536411471139
carrot,hole,carrot/test/hole/005,0.00067138671875,1,12.556148529052734,0.8468382926442037,RGB-DOMINANT,14.710594526739017,2.6606011403437075,9.209051979265134,1.3971617845489157
carrot,hole,carrot/test/hole/006,0.001220703125,1,14.866260528564453,0.685677615546066,JOINT,14.86626024237555,6.814861059591718,9.784100489098247,4.332881147268439
carrot,hole,carrot/test/hole/007,0.000823974609375,1,9.87867546081543,0.6791266584235361,JOINT,11.755447649738354,5.554205600952377,7.046494109312432,3.603452800146495
carrot,hole,carrot/test/hole/008,0.001129150390625,1,19.465002059936523,0.8283926945488749,RGB-DOMINANT,19.733012550859886,4.087829728795138,13.361615167290546,2.2428477966076805
carrot,hole,carrot/test/hole/009,0.000732421875,1,8.79013729095459,0.697577445743101,JOINT,12.263603377509385,5.316670690652351,7.325589214914295,4.064065159273391
carrot,hole,carrot/test/hole/010,0.000701904296875,1,16.378219604492188,0.8260839712464386,RGB-DOMINANT,20.441433908402974,4.303548192479459,13.374268975810608,2.8855216335386307
carrot,hole,carrot/test/hole/011,0.0006866455078125,1,11.524279594421387,0.7984019744158214,RGB-DOMINANT,11.897164807708293,3.004055868770236,8.089794413546763,1.9830491745170193
carrot,hole,carrot/test/hole/012,0.0009307861328125,1,10.72862434387207,0.851187348361463,RGB-DOMINANT,12.689652182006716,2.218524443558697,10.797485171486837,1.7805184981483873
carrot,hole,carrot/test/hole/013,0.00140380859375,1,16.175765991210938,0.7764828594674413,RGB-DOMINANT,16.657740826780376,4.795070200783578,12.72822852456369,2.2264762039154644
carrot,hole,carrot/test/hole/014,0.000823974609375,1,16.08393669128418,0.6880496388994849,JOINT,17.547521622384583,7.955755964391983,13.180014876931898,5.077160812243051
carrot,hole,carrot/test/hole/015,0.0005950927734375,1,14.723470687866211,0.8795237564760282,RGB-DOMINANT,18.017917819975143,2.46807452279391,9.943397969103504,1.4877843994217375
carrot,hole,carrot/test/hole/016,0.000762939453125,1,8.642930030822754,0.7781764879033883,RGB-DOMINANT,11.803596952663744,3.3646795989566236,9.978227175240491,2.4026810422382
carrot,hole,carrot/test/hole/017,0.00079345703125,1,8.074936866760254,0.6308338817439239,JOINT,7.906601790170216,4.62696907238197,5.097221216689809,3.124905150564186
carrot,hole,carrot/test/hole/018,0.0009613037109375,1,9.232312202453613,0.5997390324400308,JOINT,10.509686179033572,7.014078343238746,6.753630360295445,4.6853796175501365
carrot,hole,carrot/test/hole/019,0.001434326171875,1,17.93429183959961,0.7285498036738892,RGB-DOMINANT,18.039580601854784,6.721362002667266,14.094936980248796,4.845139933858421
carrot,hole,carrot/test/hole/020,0.0009307861328125,1,13.239655494689941,0.6924690468516076,JOINT,13.255832547231659,5.8870185520800264,11.434202952830908,4.5077455448238455
carrot,hole,carrot/test/hole/021,0.0016326904296875,1,20.770248413085938,0.7988648788137697,RGB-DOMINANT,21.8241028921093,5.494787538586463,15.39840072719172,3.6671806587457625
carrot,hole,carrot/test/hole/022,0.001007080078125,1,15.083303451538086,0.8488754437862511,RGB-DOMINANT,18.048079403073668,3.213082863204322,10.57933817368381,2.3308728230588205
carrot,hole,carrot/test/hole/023,0.0008392333984375,1,20.189929962158203,0.7832547895086014,RGB-DOMINANT,21.881597822632624,6.055157027096307,17.06607777333874,2.9521745430812025
carrot,hole,carrot/test/hole/024,0.00067138671875,1,8.24474048614502,0.6734419036567642,JOINT,3.0879917375124166,1.4973942435244598,2.6937722160616313,1.1179592872907664
carrot,hole,carrot/test/hole/025,0.000701904296875,1,12.967218399047852,0.7637789435124259,RGB-DOMINANT,15.895883667654322,4.916267595346252,10.43172744368866,2.556643101998031
cookie,combined,cookie/test/combined/000,0.01165771484375,1,4.9139084815979,0.5331703817571493,JOINT,3.774501477982973,3.3048507778064664,1.9571703974729293,1.5152284492212367
cookie,combined,cookie/test/combined/001,0.010498046875,1,4.858362674713135,0.45203635313132445,JOINT,3.894561659812465,4.721031269379834,2.049465914212377,1.518466069955955
cookie,combined,cookie/test/combined/002,0.0117340087890625,1,6.2790679931640625,0.47032518997124856,JOINT,3.480646873862651,3.9198634065887026,1.6238307934604492,1.7636555490751724
cookie,combined,cookie/test/combined/003,0.0287628173828125,1,5.878942012786865,0.6548453235090359,JOINT,8.566367441162463,4.515144297233477,3.883003466173305,1.9281551154515693
cookie,combined,cookie/test/combined/004,0.011627197265625,1,5.774628162384033,0.6588127171610486,JOINT,8.102973968167,4.196383798136544,2.7917633854582453,2.1842980399123815
cookie,combined,cookie/test/combined/005,0.0274200439453125,1,7.989129066467285,0.7006466967854077,RGB-DOMINANT,8.052488532651486,3.440447734585473,3.5193553770709025,1.0485714324897106
cookie,combined,cookie/test/combined/006,0.0361328125,1,8.148237228393555,0.578714237651389,JOINT,8.016522457744516,5.835775200533149,3.9721277789049414,0.7612969572816817
cookie,combined,cookie/test/combined/007,0.033782958984375,1,10.360404014587402,0.7315686746589263,RGB-DOMINANT,10.045488021283353,3.6859464122619467,4.384670276397749,0.6770868299480104
cookie,combined,cookie/test/combined/008,0.020233154296875,1,5.693948745727539,0.5327771018496025,JOINT,5.705953360567476,5.003877838974406,2.9720399786619383,1.266486472068993
cookie,combined,cookie/test/combined/009,0.0149078369140625,1,5.800262451171875,0.7432290651481965,RGB-DOMINANT,6.3222111768525355,2.1841978564955484,2.078991500672758,0.6734406999769653
cookie,combined,cookie/test/combined/010,0.0224456787109375,1,5.359589576721191,0.5846582920798193,JOINT,5.19065305076261,3.687442986564565,2.703203682407109,1.5270890211505481
cookie,combined,cookie/test/combined/011,0.016448974609375,1,8.212701797485352,0.7044733903288446,RGB-DOMINANT,8.133622943275533,3.412054083652922,3.5970525693892155,0.8533025413356926
cookie,combined,cookie/test/combined/012,0.0117645263671875,1,4.450486660003662,0.6657844523924773,JOINT,4.605567416627319,2.311936791067671,2.962276356966934,0.4761671279553748
cookie,combined,cookie/test/combined/013,0.014617919921875,1,9.393659591674805,0.5474530683549513,JOINT,5.224713278604926,4.318959107507848,2.546737142425314,1.563813026777042
cookie,combined,cookie/test/combined/014,0.02972412109375,1,4.4665632247924805,0.4806883191650487,JOINT,4.524719024146982,4.8882797175700174,2.1312650220978675,2.0526742132098392
cookie,combined,cookie/test/combined/015,0.0096588134765625,1,3.529651641845703,0.5059345413237035,JOINT,3.3602734449672678,3.281441371026645,1.8019228462030505,1.374308433369289
cookie,combined,cookie/test/combined/016,0.02490234375,1,7.49050760269165,0.5952431595411218,JOINT,7.446595819294,5.063577720191084,2.7560807314742113,2.266414177187265
cookie,combined,cookie/test/combined/017,0.0160980224609375,1,6.919545650482178,0.6232268576207537,JOINT,7.32139133559424,4.4261619394968,2.777460594157103,1.8053426752003081
cookie,combined,cookie/test/combined/018,0.020965576171875,1,6.9486775398254395,0.49208681996143794,JOINT,4.549786654259546,4.69611463309716,2.543976195295303,1.7575633933680292
cookie,combined,cookie/test/combined/019,0.0124664306640625,1,6.313869953155518,0.3879923253794866,JOINT,2.940798445991266,4.638727914801082,1.7755860460776545,1.6907837735963178
cookie,combined,cookie/test/combined/020,0.028228759765625,1,5.798586368560791,0.5594995766846178,JOINT,5.542521108730579,4.3636893339544285,2.241056903845568,1.1792499000551318
cookie,combined,cookie/test/combined/021,0.0112762451171875,1,3.5927770137786865,0.526460321664219,JOINT,3.682357933413027,3.3122003560174624,1.5208849865072918,1.626181869303566
cookie,combined,cookie/test/combined/022,0.0464630126953125,1,7.672039985656738,0.6159301937893977,JOINT,7.671581946620717,4.783695304024399,3.937821325041115,1.9142970969670365
cookie,combined,cookie/test/combined/023,0.0206146240234375,1,8.182470321655273,0.6574946031140934,JOINT,8.077850588823813,4.207953573020361,3.8193194900456184,0.9647873314845887
cookie,combined,cookie/test/combined/024,0.011260986328125,1,4.3452019691467285,0.5631188100174003,JOINT,4.485556242133555,3.480002001030337,1.9385435618731348,0.9908721401739198
cookie,contamination,cookie/test/contamination/000,0.0222015380859375,1,6.669013500213623,0.6327611112164098,JOINT,5.987384367215437,3.4749287053188036,3.6574823098935028,1.4051940265678575
cookie,contamination,cookie/test/contamination/001,0.0101776123046875,1,5.397648811340332,0.6440334279071658,JOINT,6.916762462057902,3.822993454806543,3.048378496266406,2.0704823602259816
cookie,contamination,cookie/test/contamination/002,0.0025177001953125,1,3.434762954711914,0.5448609511318117,JOINT,2.8264142329021493,2.3609894196628476,1.0917237804086521,1.422901113622751
cookie,contamination,cookie/test/contamination/003,0.003265380859375,1,3.4748916625976562,0.40337751128546023,JOINT,2.7021985214046715,3.9967324859684235,1.1215203364195343,1.549083982589726
cookie,contamination,cookie/test/contamination/004,0.00628662109375,1,3.4457645416259766,0.4039409432245776,JOINT,2.7911936400599724,4.118710599499174,1.395025668475727,1.7631372014401985
cookie,contamination,cookie/test/contamination/005,0.0084381103515625,1,4.386117458343506,0.40788179122510876,JOINT,3.863198126542501,5.60816784705798,2.0149354240489674,3.039066654701663
cookie,contamination,cookie/test/contamination/006,0.00616455078125,1,4.738000869750977,0.6410136195166317,JOINT,4.665747483608105,2.6129540923627443,2.6416215177486095,0.7597781181258764
cookie,contamination,cookie/test/contamination/007,0.0122222900390625,1,4.973571300506592,0.4355454044877169,JOINT,4.883951063763609,6.3294622288474045,2.9090275067936693,3.240891483264958
cookie,contamination,cookie/test/contamination/008,0.0189208984375,1,4.161808013916016,0.571074398228039,JOINT,4.616867035556088,3.4676600922702647,2.3126379195098736,1.995693448788034
cookie,contamination,cookie/test/contamination/009,0.005279541015625,1,4.680655002593994,0.4243496041231693,JOINT,3.2428370749030058,4.3990615366299375,0.7819848013399903,2.2578925960654566
cookie,contamination,cookie/test/contamination/010,0.0043182373046875,1,5.414748668670654,0.5199302204935361,JOINT,3.212222931289059,2.9659569181332035,1.3619645620573717,1.6470360252601106
cookie,contamination,cookie/test/contamination/011,0.007781982421875,1,3.9269087314605713,0.3938510427206524,JOINT,2.618636371609653,4.0301615080900985,1.470482777661891,2.5452349033633244
cookie,contamination,cookie/test/contamination/012,0.0052642822265625,1,5.082726001739502,0.33577101789490216,JOINT,1.8190067689323228,3.5983947821767193,1.2464482600207982,1.8780979768012727
cookie,contamination,cookie/test/contamination/013,0.006256103515625,1,4.77700662612915,0.46460891113469727,JOINT,2.430470448980343,2.8007464436005254,1.2217789299335833,1.5318919459555251
cookie,contamination,cookie/test/contamination/014,0.0048065185546875,1,4.1402363777160645,0.40360247786335285,JOINT,2.8395920591409705,4.196022961289825,1.413923602675791,1.5764748718149688
cookie,contamination,cookie/test/contamination/015,0.005035400390625,1,5.103408336639404,0.41573259801698825,JOINT,2.0570118795821632,2.8909077054139325,0.7018121137849079,1.2780878316798543
cookie,contamination,cookie/test/contamination/016,0.0118865966796875,1,4.4227681159973145,0.6362728404402153,JOINT,6.150930614587367,3.5161957931010543,3.938367472407784,1.8059739304722278
cookie,contamination,cookie/test/contamination/017,0.0091552734375,1,5.143955230712891,0.4729558221199197,JOINT,5.0275652519623995,5.6025286043128695,3.153491496652066,2.9748974609403147
cookie,contamination,cookie/test/contamination/018,0.0110626220703125,1,5.873002529144287,0.6795913087194159,JOINT,5.426174885409017,2.5582918612927457,3.19547334699751,1.1535285440467449
cookie,contamination,cookie/test/contamination/019,0.0049591064453125,1,2.970278024673462,0.36071154265603633,JOINT,1.8062005466079507,3.2011251757594814,0.7895084092968198,1.766622797918339
cookie,contamination,cookie/test/contamination/020,0.0052490234375,1,3.9465737342834473,0.3794558294430046,JOINT,2.688905363367453,4.397308038225591,0.883226490764529,2.1144627591732768
cookie,contamination,cookie/test/contamination/021,0.0039825439453125,1,8.700879096984863,0.4894782421682866,JOINT,2.436326294870633,2.5410671733251653,0.29921147841188683,1.6486856138112729
cookie,contamination,cookie/test/contamination/022,0.0076446533203125,1,3.7694180011749268,0.9442866739289876,RGB-DOMINANT,4.22566789340474,0.24931525078802164,2.6067830411786606,-0.1286552347629479
cookie,contamination,cookie/test/contamination/023,0.014862060546875,1,4.904189586639404,0.5624814657638989,JOINT,5.5894742415541705,4.347695281857081,3.5422251706870536,2.1263574744277807
cookie,contamination,cookie/test/contamination/024,0.00518798828125,1,3.0429189205169678,0.4089421887543809,JOINT,1.755170057748605,2.5368049379166315,0.9984298769079678,1.4010095447317075
cookie,crack,cookie/test/crack/000,0.01580810546875,1,3.4217560291290283,0.5598196556906703,JOINT,3.6983516767016966,2.9079742700342175,1.6815417552408263,0.8654117568612932
cookie,crack,cookie/test/crack/001,0.0326690673828125,1,9.061917304992676,0.6034758610767079,JOINT,8.59113423687809,5.644950729427147,3.9172917665191416,2.416876417555432
cookie,crack,cookie/test/crack/002,0.0247802734375,1,10.156342506408691,0.6753053205092444,JOINT,9.566673140340814,4.599767097122908,4.012535150059918,1.416281280080344
cookie,crack,cookie/test/crack/003,0.016204833984375,1,5.1398091316223145,0.5237827528673089,JOINT,5.348895649747541,4.8631533279702035,3.446951487660416,1.833385741045863
cookie,crack,cookie/test/crack/004,0.019439697265625,1,6.2738800048828125,0.6567678367106787,JOINT,6.750180878617503,3.527697915899769,3.054710535880995,1.260875377898114
cookie,crack,cookie/test/crack/005,0.0243682861328125,1,5.447540283203125,0.6177962732837825,JOINT,4.971996517586234,3.0759573384029437,2.7981230656120957,1.2500999952822411
cookie,crack,cookie/test/crack/006,0.017669677734375,1,9.03001594543457,0.7798315234398359,RGB-DOMINANT,9.269988444361225,2.6171787012291436,2.883849962931471,0.7488337798249132
cookie,crack,cookie/test/crack/007,0.0407867431640625,1,8.159971237182617,0.6121217095578877,JOINT,7.734078912707973,4.900791211686563,3.6939133444118104,1.0022519863456005
cookie,crack,cookie/test/crack/008,0.034881591796875,1,6.70624303817749,0.5326450237182185,JOINT,6.543255990320512,5.7412020752016035,3.7585101151864313,2.3599636322154405
cookie,crack,cookie/test/crack/009,0.01373291015625,1,6.338106632232666,0.5169053823288513,JOINT,4.6185558270546165,4.316455236944993,2.493876189658118,1.5749499443522528
cookie,crack,cookie/test/crack/010,0.0128631591796875,1,5.362120151519775,0.5567116278648007,JOINT,4.203531562244352,3.3471118860609286,2.4461552171771714,1.9833623945651122
cookie,crack,cookie/test/crack/011,0.02142333984375,1,5.194234371185303,0.7107040769512137,RGB-DOMINANT,8.257958135302038,3.3614453441644643,4.250286096999041,1.8870277673517286
cookie,crack,cookie/test/crack/012,0.0115203857421875,1,5.49711799621582,0.5890045617531838,JOINT,5.965487106536178,4.162594923550698,2.9354059394146135,1.6715749823872053
cookie,crack,cookie/test/crack/013,0.013458251953125,1,6.199681758880615,0.5258326129744854,JOINT,5.185397409994301,4.675909698420628,3.008004288559585,1.3769729220412639
cookie,crack,cookie/test/crack/014,0.0098114013671875,1,4.354830741882324,0.4911206333042396,JOINT,5.004268041762532,5.185219451306922,2.5890065178336834,2.515287854909955
cookie,crack,cookie/test/crack/015,0.0446319580078125,1,6.20648717880249,0.6239326727235324,JOINT,7.306879572586012,4.404125906191109,2.990804480512393,2.2501072136035156
cookie,crack,cookie/test/crack/016,0.012786865234375,1,6.921566486358643,0.628329376109402,JOINT,7.118086439760594,4.210503440130441,4.010021041225274,1.0392438782717617
cookie,crack,cookie/test/crack/017,0.0075531005859375,1,5.146281719207764,0.5739055353320333,JOINT,5.281778742142901,3.921439981268769,2.6401246729878243,1.1402850913058618
cookie,crack,cookie/test/crack/018,0.01373291015625,1,4.49278450012207,0.5048912147987266,JOINT,4.415734983780467,4.330177698914105,2.3893715686799877,2.3545456603343347
cookie,crack,cookie/test/crack/019,0.0138702392578125,1,4.611194133758545,0.5694000785608615,JOINT,5.599597077369152,4.234606883617043,2.761662162745635,1.808405027881358
